,TransactionID,id_01,id_02,id_05,id_06,id_11,id_12,id_13,id_15,id_16,id_17,id_19,id_20,id_28,id_29,id_31,id_35,id_36,id_37,id_38,DeviceType,DeviceInfo,isFraud
70826,3380301,-5.0,200804.0,0.0,0.0,100.0,1,6,1,1,94,288,199,1,1,52,0,0,1,0,1,1407,1
70827,3380302,-10.0,116870.0,1.0,-10.0,100.0,1,6,0,0,55,386,73,0,0,52,0,0,1,0,1,1217,1
70829,3380306,-5.0,210124.0,0.0,0.0,100.0,1,6,0,0,94,288,199,0,0,52,0,0,1,0,1,1407,1
70830,3380308,-20.0,475618.0,0.0,-29.0,100.0,1,6,0,0,94,279,151,0,0,52,0,0,1,0,1,556,1
70838,3380330,-10.0,178497.0,-2.0,-31.0,100.0,1,6,1,1,94,249,17,1,1,52,0,0,1,0,1,1141,1
70849,3380345,-5.0,37200.0,0.0,0.0,100.0,0,34,1,1,55,102,37,0,0,51,1,0,1,1,0,1431,1
70851,3380351,-5.0,133695.0,-4.0,-4.0,93.0199966430664,1,34,1,1,2,480,164,0,0,51,1,0,1,0,0,1431,1
70859,3380389,-5.0,233959.0,0.0,0.0,100.0,1,34,1,1,94,288,259,1,1,51,0,0,1,0,0,1431,1
70869,3380414,-5.0,190798.0,0.0,0.0,100.0,1,6,0,0,94,288,199,0,0,52,0,0,1,0,1,1407,1
70870,3380415,-5.0,281843.0,0.0,0.0,100.0,1,6,0,0,94,288,199,0,0,52,0,0,1,0,1,1407,1
70872,3380419,-10.0,343659.0,0.0,0.0,100.0,1,6,0,0,94,288,199,0,0,52,0,0,1,0,1,1407,1
70879,3380430,-50.0,278346.0,0.0,0.0,100.0,1,6,0,0,94,145,141,0,0,52,0,0,1,0,1,1128,1
70881,3380435,-10.0,487353.0,0.0,-29.0,100.0,1,6,0,0,94,279,151,0,0,52,0,0,1,0,1,556,1
70883,3380439,-15.0,221576.0,0.0,-29.0,100.0,1,6,0,0,94,279,151,0,0,52,0,0,1,0,1,556,1
70885,3380441,-15.0,258729.0,0.0,-29.0,100.0,1,6,0,0,94,279,151,0,0,52,0,0,1,0,1,556,1
70886,3380443,-25.0,322802.0,0.0,-29.0,100.0,1,6,0,0,94,279,151,0,0,52,0,0,1,0,1,556,1
70887,3380444,-25.0,430284.0,0.0,-29.0,100.0,1,6,0,0,94,279,151,0,0,52,0,0,1,0,1,556,1
70888,3380445,-100.0,569499.0,0.0,-29.0,100.0,1,6,0,0,94,279,151,0,0,52,0,0,1,0,1,556,1
70900,3380517,-10.0,127742.0,0.0,0.0,100.0,1,34,1,1,94,145,141,1,1,89,0,1,1,0,0,1397,1
70901,3380518,-5.0,80261.0,0.0,0.0,100.0,1,34,0,0,94,145,141,0,0,89,0,1,1,0,0,1397,1
70902,3380519,-5.0,96308.0,0.0,0.0,100.0,1,34,0,0,94,145,141,0,0,89,0,1,1,0,0,1397,1
70903,3380520,-5.0,101175.0,0.0,0.0,100.0,1,34,0,0,94,145,141,0,0,89,0,1,1,0,0,1397,1
70904,3380521,-10.0,68389.0,0.0,0.0,100.0,1,34,0,0,94,145,141,0,0,89,0,1,1,0,0,1397,1
70905,3380522,-10.0,52639.0,0.0,0.0,100.0,1,34,0,0,94,145,141,0,0,89,0,1,1,0,0,1397,1
70969,3381082,-100.0,533368.0,0.0,-29.0,100.0,1,6,0,0,94,279,151,0,0,52,0,0,1,0,1,556,1
70971,3381087,-25.0,812540.0,0.0,-29.0,100.0,1,6,0,0,94,279,151,0,0,52,0,0,1,0,1,556,1
70976,3381108,-40.0,226611.0,0.0,-29.0,100.0,1,6,0,0,94,279,151,0,0,52,0,0,1,0,1,556,1
70978,3381114,-100.0,394180.0,0.0,-29.0,100.0,1,6,0,0,94,279,151,0,0,52,0,0,1,0,1,556,1
70998,3381298,-40.0,235929.0,0.0,-29.0,100.0,1,6,0,0,94,279,151,0,0,52,0,0,1,0,1,556,1
71014,3381429,-35.0,183251.0,0.0,0.0,100.0,1,6,0,0,94,48,141,0,0,60,0,0,1,0,0,689,1
71022,3381452,-5.0,248097.0,0.0,0.0,100.0,1,6,0,0,55,101,109,0,0,96,1,0,1,0,1,1541,1
71024,3381460,-5.0,438389.0,0.0,0.0,100.0,1,6,0,0,55,101,109,0,0,96,1,0,1,0,1,1541,1
71026,3381472,-5.0,637109.0,0.0,0.0,100.0,1,6,0,0,55,101,109,0,0,96,1,0,1,0,1,1541,1
71027,3381480,-5.0,745662.0,0.0,0.0,100.0,1,6,0,0,55,101,109,0,0,96,1,0,1,0,1,1541,1
71029,3381493,-15.0,958399.0,0.0,0.0,100.0,1,6,0,0,55,101,109,0,0,96,1,0,1,0,1,1541,1
71036,3381530,-25.0,132004.0,4.0,-31.0,100.0,1,6,1,1,55,193,280,1,1,96,1,0,0,0,1,1541,1
71038,3381539,-25.0,294267.0,4.0,-31.0,100.0,1,6,0,0,55,193,280,0,0,96,1,0,0,0,1,1541,1
71040,3381552,-25.0,492405.0,4.0,-31.0,100.0,1,6,0,0,55,193,280,0,0,96,1,0,0,0,1,1541,1
71042,3381576,-5.0,113778.0,0.0,0.0,100.0,1,34,1,1,2,308,164,1,1,69,1,0,1,1,0,1431,1
71043,3381579,-5.0,153955.0,0.0,0.0,100.0,1,34,0,0,2,308,164,0,0,69,1,0,1,1,0,1431,1
71045,3381585,-5.0,191466.0,0.0,0.0,100.0,1,34,0,0,2,308,164,0,0,69,1,0,1,1,0,1431,1
71048,3381604,-15.0,268150.0,0.0,0.0,100.0,1,6,0,0,94,145,141,0,0,49,0,0,1,0,1,489,1
71049,3381606,-10.0,340397.0,0.0,0.0,100.0,1,6,0,0,94,145,141,0,0,49,0,0,1,0,1,489,1
71050,3381611,-5.0,68215.0,5.0,-100.0,100.0,0,6,0,0,55,20,280,0,0,96,1,0,0,0,1,1541,1
71082,3381849,-20.0,233849.0,1.0,0.0,100.0,1,34,0,0,94,167,134,0,0,78,0,0,1,0,0,1431,1
71084,3381860,-35.0,110125.0,0.0,0.0,100.0,1,6,0,0,94,150,259,0,0,52,0,0,1,0,1,1497,1
71085,3381864,-35.0,122873.0,0.0,0.0,100.0,1,6,0,0,94,150,259,0,0,52,0,0,1,0,1,1497,1
71086,3381870,-35.0,136098.0,0.0,0.0,100.0,1,6,0,0,94,150,259,0,0,52,0,0,1,0,1,1497,1
71087,3381873,-35.0,140246.0,0.0,0.0,100.0,1,6,0,0,94,150,259,0,0,52,0,0,1,0,1,1497,1
71088,3381876,-35.0,147861.0,0.0,0.0,100.0,1,6,0,0,94,150,259,0,0,52,0,0,1,0,1,1497,1
71089,3381881,-35.0,153143.0,0.0,0.0,100.0,1,6,0,0,94,150,259,0,0,52,0,0,1,0,1,1497,1
71090,3381885,-20.0,143741.0,0.0,0.0,100.0,1,34,0,0,94,447,289,0,0,51,0,0,1,0,0,1431,1
71091,3381903,-35.0,362012.0,0.0,0.0,100.0,1,6,0,0,94,150,259,0,0,52,0,0,1,0,1,1497,1
71093,3381908,-35.0,528492.0,0.0,0.0,100.0,1,6,0,0,94,150,259,0,0,52,0,0,1,0,1,1497,1
71102,3381996,-5.0,112434.0,0.0,0.0,95.08000183105469,1,34,1,1,94,150,305,0,0,89,0,0,1,0,0,1397,1
71132,3382159,-40.0,218371.0,0.0,-29.0,100.0,1,6,0,0,94,279,151,0,0,52,0,0,1,0,1,556,1
71139,3382207,-100.0,477649.0,0.0,-29.0,100.0,1,6,0,0,94,279,151,0,0,52,0,0,1,0,1,556,1
71143,3382227,-40.0,748596.0,0.0,-29.0,100.0,1,6,0,0,94,279,151,0,0,52,0,0,1,0,1,556,1
71180,3382571,-15.0,233297.0,2.0,0.0,95.16000366210938,1,6,1,1,94,288,141,0,0,60,0,0,1,0,0,689,1
71195,3382668,-20.0,82617.0,0.0,0.0,100.0,1,34,1,1,94,288,137,1,1,51,0,0,1,0,0,1431,1
71205,3382693,-20.0,147718.0,0.0,0.0,100.0,1,34,0,0,94,288,137,0,0,51,0,0,1,0,0,1431,1
71215,3382744,-5.0,144827.0,0.0,-1.0,100.0,1,34,1,1,94,68,259,1,1,51,0,0,1,0,0,1431,1
71220,3382759,-5.0,52147.0,0.0,-10.0,100.0,1,34,1,1,55,375,94,1,1,60,1,0,1,1,0,1431,1
71248,3382926,-20.0,149715.0,6.0,-13.0,95.16000366210938,1,6,1,1,94,68,305,0,0,60,0,0,1,0,0,689,1
71250,3382928,-15.0,65076.0,6.0,-13.0,100.0,1,34,1,1,94,68,305,1,1,51,0,0,1,0,0,1431,1
71252,3382930,-20.0,246006.0,6.0,-13.0,100.0,1,6,0,0,94,68,305,0,0,60,0,0,1,0,0,689,1
71255,3382934,-15.0,232241.0,6.0,-13.0,100.0,1,6,0,0,94,68,305,0,0,49,0,0,1,0,1,1097,1
71271,3383015,-5.0,50816.0,0.0,0.0,96.33999633789062,1,34,1,1,2,308,164,0,0,51,1,0,1,0,0,1431,1
71272,3383017,-5.0,104410.0,0.0,0.0,100.0,0,34,0,0,2,308,164,0,0,51,1,0,1,0,0,1431,1
71283,3383059,-20.0,118169.0,0.0,0.0,95.16000366210938,1,6,1,1,94,288,141,0,0,60,0,0,1,0,0,689,1
71284,3383060,-20.0,123613.0,0.0,0.0,100.0,1,6,0,0,94,288,141,0,0,60,0,0,1,0,0,689,1
71286,3383062,-20.0,129882.0,0.0,0.0,100.0,1,6,0,0,94,288,141,0,0,60,0,0,1,0,0,689,1
71287,3383064,-30.0,122542.0,0.0,0.0,95.16000366210938,1,6,1,1,94,288,141,0,0,60,0,0,1,0,0,689,1
71288,3383065,-30.0,176775.0,0.0,0.0,100.0,1,6,0,0,94,288,141,0,0,60,0,0,1,0,0,689,1
71289,3383067,-30.0,249980.0,0.0,0.0,100.0,1,6,0,0,94,288,141,0,0,60,0,0,1,0,0,689,1
71290,3383069,-30.0,331915.0,0.0,0.0,100.0,1,6,0,0,94,288,141,0,0,60,0,0,1,0,0,689,1
71299,3383085,-20.0,152704.0,6.0,-13.0,95.08000183105469,1,34,1,1,94,68,305,0,0,51,0,0,1,0,0,1431,1
71300,3383086,-5.0,275479.0,0.0,0.0,100.0,1,6,1,1,94,288,199,1,1,52,0,0,1,0,1,1407,1
71302,3383089,-20.0,43871.0,6.0,-13.0,100.0,1,34,0,0,94,68,305,0,0,51,0,0,1,0,0,1431,1
71303,3383090,-20.0,38742.0,6.0,-13.0,100.0,1,34,0,0,94,68,305,0,0,51,0,0,1,0,0,1431,1
71304,3383091,-5.0,382895.0,0.0,0.0,100.0,1,6,0,0,94,288,199,0,0,52,0,0,1,0,1,1407,1
71305,3383092,-5.0,533608.0,0.0,0.0,100.0,1,6,0,0,94,288,199,0,0,52,0,0,1,0,1,1407,1
71306,3383093,-5.0,640658.0,0.0,0.0,100.0,1,6,0,0,94,288,199,0,0,52,0,0,1,0,1,1407,1
71307,3383095,-70.0,139968.0,0.0,0.0,95.16000366210938,1,16,1,1,94,288,141,0,0,60,0,0,1,0,0,689,1
71308,3383096,-70.0,199441.0,0.0,0.0,100.0,1,6,0,0,94,288,141,0,0,60,0,0,1,0,0,689,1
71309,3383099,-70.0,114015.0,0.0,0.0,100.0,1,6,0,0,94,288,141,0,0,60,0,0,1,0,0,689,1
71310,3383105,-5.0,196714.0,6.0,-13.0,100.0,1,6,1,1,94,68,305,1,1,49,0,0,1,0,1,1097,1
71311,3383106,-5.0,258095.0,6.0,-13.0,100.0,1,6,0,0,94,68,305,0,0,49,0,0,1,0,1,1097,1
71312,3383107,-15.0,138823.0,6.0,-13.0,100.0,1,6,1,1,94,68,305,1,1,52,0,0,1,0,1,1239,1
71313,3383115,-5.0,199656.0,0.0,0.0,100.0,1,6,1,1,94,145,126,1,1,52,0,0,1,0,1,715,1
71314,3383116,-5.0,207667.0,0.0,0.0,100.0,1,6,0,0,94,145,126,0,0,52,0,0,1,0,1,715,1
71315,3383118,-5.0,215403.0,0.0,0.0,100.0,1,6,0,0,94,145,126,0,0,52,0,0,1,0,1,715,1
71316,3383119,-5.0,221531.0,0.0,0.0,100.0,1,6,0,0,94,145,126,0,0,52,0,0,1,0,1,715,1
71317,3383120,-10.0,229043.0,0.0,0.0,100.0,1,6,0,0,94,145,126,0,0,52,0,0,1,0,1,715,1
71320,3383139,-20.0,207744.0,1.0,-9.0,96.66999816894531,1,34,1,1,94,167,302,0,0,45,0,0,1,0,0,1431,1
71331,3383242,-5.0,185991.0,3.0,0.0,100.0,1,6,0,0,94,145,126,0,0,46,0,0,1,0,1,738,1
71340,3383305,-5.0,62779.0,0.0,0.0,100.0,0,34,1,1,55,102,37,0,0,51,1,0,1,1,0,1431,1
71364,3383417,-5.0,34330.0,0.0,-9.0,100.0,1,34,1,1,55,386,309,1,1,78,1,0,1,0,0,1431,1
71377,3383585,-5.0,196732.0,0.0,0.0,95.16000366210938,1,6,1,1,94,288,141,0,0,60,0,0,1,0,0,689,1
71392,3383683,-5.0,123994.0,0.0,0.0,100.0,1,34,1,1,94,145,332,1,1,51,0,0,1,0,0,1431,1
71394,3383685,-10.0,41575.0,0.0,0.0,100.0,1,34,0,0,94,145,332,0,0,51,0,0,1,0,0,1431,1
71398,3383703,-20.0,273850.0,19.0,-26.0,100.0,1,6,1,1,94,279,287,1,1,60,0,0,1,0,0,682,1
71400,3383714,-20.0,265344.0,0.0,0.0,95.08000183105469,1,6,1,1,94,288,141,0,0,60,0,0,1,0,0,689,1
71401,3383716,-20.0,167773.0,21.0,-26.0,95.16000366210938,1,6,1,1,94,279,287,0,0,60,0,0,1,0,0,682,1
71402,3383719,-20.0,326900.0,0.0,0.0,100.0,1,6,0,0,94,288,141,0,0,60,0,0,1,0,0,689,1
71409,3383771,-70.0,142060.0,21.0,-26.0,95.16000366210938,1,6,1,1,94,279,287,0,0,60,0,0,1,0,0,682,1
71421,3383973,-15.0,320174.0,0.0,0.0,100.0,1,6,0,0,94,145,141,0,0,52,0,0,1,0,1,1305,1
71424,3383980,-20.0,399690.0,0.0,0.0,100.0,1,6,0,0,94,145,141,0,0,52,0,0,1,0,1,1305,1
71425,3383983,-20.0,450012.0,0.0,0.0,100.0,1,6,0,0,94,145,141,0,0,52,0,0,1,0,1,1305,1
71426,3383990,-20.0,564389.0,0.0,0.0,100.0,1,6,0,0,94,145,141,0,0,52,0,0,1,0,1,1305,1
71447,3384162,-5.0,213808.0,0.0,0.0,100.0,1,6,1,1,94,249,305,1,1,52,0,0,1,0,1,1239,1
71455,3384189,-30.0,143843.0,0.0,0.0,96.66999816894531,1,6,1,1,94,288,141,0,0,60,0,0,1,0,0,689,1
71456,3384191,-5.0,277138.0,1.0,-1.0,100.0,1,6,1,1,94,136,259,1,1,52,0,0,1,0,1,1020,1
71457,3384213,-5.0,145417.0,1.0,-1.0,100.0,1,6,1,1,94,136,259,1,1,52,0,0,1,0,1,1020,1
71461,3384233,-20.0,217848.0,0.0,0.0,96.66999816894531,1,6,1,1,94,288,141,0,0,60,0,0,1,0,0,689,1
71471,3384319,-5.0,124767.0,0.0,0.0,100.0,1,34,1,1,94,288,291,1,1,51,0,0,1,0,0,1431,1
71479,3384410,-5.0,190957.0,-1.0,-46.0,100.0,1,6,1,1,94,279,305,1,1,31,0,0,1,0,1,575,1
71480,3384418,-5.0,131032.0,0.0,0.0,100.0,1,6,1,1,94,249,305,1,1,52,0,0,1,0,1,1239,1
71491,3384472,-30.0,190688.0,0.0,-7.0,100.0,1,6,1,1,94,145,289,1,1,52,0,0,1,0,1,1145,1
71493,3384482,-30.0,262942.0,1.0,-7.0,100.0,1,6,0,0,94,145,289,0,0,52,0,0,1,0,1,1145,1
71495,3384486,-30.0,313617.0,0.0,-7.0,100.0,1,6,0,0,94,145,289,0,0,52,0,0,1,0,1,1145,1
71498,3384492,-30.0,390510.0,0.0,-7.0,100.0,1,6,0,0,94,145,289,0,0,52,0,0,1,0,1,1145,1
71504,3384548,-35.0,169732.0,0.0,-7.0,100.0,1,6,0,0,94,145,289,0,0,52,0,0,1,0,1,1145,1
71506,3384551,-35.0,243905.0,0.0,-7.0,100.0,1,6,0,0,94,145,289,0,0,52,0,0,1,0,1,1145,1
71530,3384766,-5.0,420786.0,2.0,-14.0,100.0,1,34,1,1,55,273,247,1,1,48,1,0,1,1,0,1431,1
71531,3384776,-5.0,110948.0,3.0,-14.0,100.0,1,34,0,0,55,273,247,0,0,48,1,0,1,1,0,1431,1
71542,3384837,-5.0,151839.0,3.0,-14.0,100.0,1,34,0,0,55,273,247,0,0,48,1,0,1,1,0,1431,1
71545,3384872,-5.0,757658.0,3.0,-14.0,100.0,1,34,0,0,55,273,247,0,0,48,1,0,1,1,0,1431,1
71546,3384882,-5.0,154733.0,2.0,-4.0,100.0,1,6,1,1,55,220,68,1,1,96,1,0,0,0,1,1541,1
71547,3384898,-5.0,114197.0,0.0,0.0,100.0,1,34,1,1,94,145,259,1,1,51,0,0,1,0,0,1431,1
71551,3384952,-20.0,106646.0,0.0,0.0,100.0,1,34,1,1,94,48,141,1,1,51,0,0,1,0,0,1431,1
71552,3384967,-20.0,135839.0,0.0,0.0,100.0,1,34,0,0,94,48,141,0,0,51,0,0,1,0,0,1431,1
71554,3384972,-20.0,142739.0,0.0,0.0,100.0,1,34,0,0,94,48,141,0,0,51,0,0,1,0,0,1431,1
71565,3385072,-5.0,328759.0,3.0,0.0,100.0,1,6,1,1,94,145,141,1,1,52,0,0,1,0,1,1035,1
71566,3385075,-5.0,382356.0,3.0,0.0,100.0,1,6,0,0,94,145,141,0,0,52,0,0,1,0,1,1035,1
71569,3385088,-5.0,608708.0,3.0,0.0,100.0,1,6,0,0,94,145,141,0,0,52,0,0,1,0,1,1035,1
71571,3385093,-5.0,668222.0,3.0,0.0,100.0,1,6,0,0,94,145,141,0,0,52,0,0,1,0,1,1035,1
71572,3385097,-10.0,731765.0,3.0,0.0,100.0,1,6,0,0,94,145,141,0,0,52,0,0,1,0,1,1035,1
71573,3385101,-10.0,801592.0,3.0,0.0,100.0,1,6,0,0,94,145,141,0,0,52,0,0,1,0,1,1035,1
71581,3385141,-15.0,216701.0,3.0,0.0,100.0,1,6,1,1,94,145,141,1,1,52,0,0,1,0,1,1035,1
71596,3385323,-20.0,331121.0,0.0,-9.0,100.0,1,6,1,1,94,249,287,1,1,52,0,0,1,0,1,753,1
71597,3385325,-20.0,372574.0,0.0,-9.0,100.0,1,6,0,0,94,249,287,0,0,52,0,0,1,0,1,753,1
71599,3385329,-20.0,441811.0,0.0,-9.0,100.0,1,6,0,0,94,249,287,0,0,52,0,0,1,0,1,753,1
71600,3385337,-20.0,598029.0,0.0,-9.0,100.0,1,6,0,0,94,249,287,0,0,52,0,0,1,0,1,753,1
71602,3385344,-25.0,661625.0,0.0,-9.0,100.0,1,6,0,0,94,249,287,0,0,52,0,0,1,0,1,753,1
71619,3385456,-30.0,251752.0,2.0,-9.0,95.08000183105469,1,34,1,1,94,167,302,0,0,80,0,0,1,0,0,1431,1
71633,3385515,-5.0,172784.0,2.0,-9.0,95.08000183105469,1,34,1,1,94,167,302,0,0,80,0,0,1,0,0,1431,1
71639,3385548,-5.0,263414.0,0.0,0.0,100.0,1,6,1,1,55,0,168,1,1,96,1,0,0,0,1,1541,1
71643,3385569,-5.0,314868.0,0.0,0.0,100.0,1,6,0,0,94,288,141,0,0,41,0,0,1,0,1,486,1
71644,3385572,-20.0,171891.0,0.0,0.0,100.0,1,34,0,0,94,288,289,0,0,51,0,0,1,0,0,1431,1
71648,3385581,-5.0,146831.0,1.0,-6.0,100.0,1,6,0,0,94,249,259,0,0,52,0,0,1,0,1,618,1
71649,3385583,-5.0,239442.0,0.0,-6.0,100.0,1,6,0,0,94,249,259,0,0,52,0,0,1,0,1,618,1
71651,3385587,-5.0,345275.0,0.0,-6.0,100.0,1,6,0,0,94,249,259,0,0,52,0,0,1,0,1,618,1
71652,3385590,-5.0,474697.0,0.0,-6.0,100.0,1,6,0,0,94,249,259,0,0,52,0,0,1,0,1,618,1
71654,3385593,-10.0,559103.0,0.0,-6.0,100.0,1,6,0,0,94,249,259,0,0,52,0,0,1,0,1,618,1
71655,3385597,-10.0,655790.0,0.0,-6.0,100.0,1,6,0,0,94,249,259,0,0,52,0,0,1,0,1,618,1
71666,3385665,-20.0,110277.0,0.0,-13.0,100.0,1,34,0,0,94,68,305,0,0,51,0,0,1,0,0,1431,1
71667,3385666,-20.0,52353.0,0.0,-13.0,100.0,1,34,0,0,94,68,305,0,0,51,0,0,1,0,0,1431,1
71670,3385673,-20.0,262335.0,0.0,-13.0,100.0,1,34,0,0,94,68,305,0,0,51,0,0,1,0,0,1431,1
71673,3385691,-5.0,374162.0,0.0,0.0,100.0,1,34,0,0,94,288,259,0,0,48,0,0,1,0,0,1431,1
71677,3385702,-5.0,245168.0,0.0,0.0,100.0,1,34,0,0,94,288,259,0,0,48,0,0,1,0,0,1431,1
71679,3385704,-5.0,115843.0,0.0,0.0,100.0,1,34,0,0,94,288,259,0,0,48,0,0,1,0,0,1431,1
71680,3385705,-5.0,67866.0,0.0,0.0,100.0,1,34,0,0,94,288,259,0,0,48,0,0,1,0,0,1431,1
71734,3386278,-5.0,41300.0,0.0,0.0,100.0,0,34,1,1,55,102,37,0,0,51,1,0,1,1,0,1431,1
71745,3386336,-35.0,310208.0,0.0,0.0,100.0,1,34,0,0,94,288,259,0,0,48,0,0,1,0,0,1431,1
71749,3386360,-20.0,105332.0,1.0,0.0,100.0,1,44,1,1,94,145,141,1,1,52,0,0,1,0,1,1035,1
71750,3386366,-20.0,112331.0,1.0,0.0,100.0,1,44,0,0,94,145,141,0,0,52,0,0,1,0,1,1035,1
71752,3386371,-20.0,117809.0,1.0,0.0,100.0,1,44,0,0,94,145,141,0,0,52,0,0,1,0,1,1035,1
71757,3386448,-5.0,216905.0,0.0,-2.0,100.0,1,34,0,0,94,136,305,0,0,51,0,0,1,0,0,1431,1
71758,3386454,-5.0,361690.0,0.0,-2.0,100.0,1,34,0,0,94,136,305,0,0,51,0,0,1,0,0,1431,1
71759,3386462,-5.0,240838.0,0.0,0.0,95.08000183105469,1,34,1,1,94,417,259,0,0,51,0,0,1,0,0,1431,1
71762,3386467,-5.0,78415.0,0.0,0.0,100.0,1,34,0,0,94,417,259,0,0,51,0,0,1,0,0,1431,1
71807,3386830,-5.0,274174.0,9.0,-13.0,100.0,1,44,1,1,94,68,305,1,1,52,0,0,1,0,1,1239,1
71832,3387037,-5.0,164431.0,11.0,-18.0,100.0,1,44,1,1,55,197,309,1,1,96,1,0,0,0,1,1541,1
71848,3387190,-5.0,59808.0,1.0,0.0,100.0,1,34,0,0,0,356,133,0,0,51,1,0,1,1,0,1431,1
71849,3387192,-5.0,23758.0,0.0,0.0,100.0,0,34,0,0,0,356,133,0,0,51,1,0,1,1,0,1431,1
71850,3387193,-5.0,26018.0,0.0,0.0,100.0,0,34,0,0,0,356,133,0,0,51,1,0,1,1,0,1431,1
71852,3387200,-5.0,37808.0,0.0,0.0,100.0,1,34,0,0,0,356,133,0,0,51,1,0,1,1,0,1431,1
71853,3387221,-5.0,126994.0,0.0,-5.0,95.08000183105469,1,34,1,1,94,68,305,0,0,51,0,0,1,0,0,1431,1
71855,3387248,-5.0,449140.0,0.0,-5.0,100.0,1,34,0,0,94,68,305,0,0,51,0,0,1,0,0,1431,1
71856,3387250,-5.0,23171.0,0.0,0.0,100.0,1,12,0,0,30,273,32,0,0,51,1,0,1,1,0,661,1
71857,3387256,-5.0,19374.0,0.0,0.0,100.0,0,12,0,0,30,273,32,0,0,51,1,0,1,1,0,661,1
71860,3387260,-5.0,21155.0,0.0,0.0,100.0,0,12,0,0,30,273,32,0,0,51,1,0,1,1,0,661,1
71862,3387264,-5.0,33814.0,0.0,0.0,100.0,1,12,0,0,30,273,32,0,0,51,1,0,1,1,0,661,1
71863,3387266,-10.0,44055.0,0.0,0.0,100.0,1,12,0,0,30,273,32,0,0,51,1,0,1,1,0,661,1
71865,3387271,-20.0,68327.0,0.0,0.0,100.0,1,34,0,0,94,288,17,0,0,51,0,0,1,0,0,1431,1
71868,3387277,-20.0,81780.0,0.0,0.0,100.0,1,34,0,0,94,288,17,0,0,51,0,0,1,0,0,1431,1
71870,3387284,-5.0,514681.0,0.0,-5.0,100.0,1,34,0,0,94,68,305,0,0,51,0,0,1,0,0,1431,1
71871,3387288,-5.0,144373.0,1.0,-41.0,95.08000183105469,1,34,1,1,94,279,199,0,0,80,0,0,1,0,0,1431,1
71872,3387289,-5.0,55597.0,0.0,-5.0,100.0,1,34,0,0,94,68,305,0,0,51,0,0,1,0,0,1431,1
71873,3387293,-10.0,53740.0,0.0,-5.0,100.0,1,34,0,0,94,68,305,0,0,51,0,0,1,0,0,1431,1
71874,3387296,-5.0,109920.0,0.0,-41.0,100.0,1,34,0,0,94,279,199,0,0,80,0,0,1,0,0,1431,1
71875,3387317,-10.0,314316.0,0.0,-5.0,100.0,1,34,0,0,94,68,305,0,0,51,0,0,1,0,0,1431,1
71876,3387320,-10.0,42182.0,0.0,-5.0,100.0,1,34,0,0,94,68,305,0,0,51,0,0,1,0,0,1431,1
71886,3387373,-25.0,77479.0,0.0,-5.0,100.0,1,34,0,0,94,68,305,0,0,51,0,0,1,0,0,1431,1
71888,3387380,-25.0,45641.0,0.0,-5.0,100.0,1,34,0,0,94,68,305,0,0,51,0,0,1,0,0,1431,1
71979,3388233,-5.0,395246.0,0.0,-11.0,100.0,1,44,1,1,94,411,259,1,1,60,0,0,1,0,0,686,1
71980,3388238,-5.0,524046.0,0.0,-11.0,100.0,1,44,0,0,94,411,259,0,0,60,0,0,1,0,0,686,1
71982,3388252,-5.0,698321.0,0.0,-11.0,100.0,1,44,0,0,94,411,259,0,0,60,0,0,1,0,0,686,1
71983,3388286,-5.0,305664.0,1.0,0.0,100.0,1,34,1,1,55,0,271,1,1,75,1,0,1,1,0,1575,1
71992,3388429,-5.0,219560.0,0.0,0.0,100.0,1,44,0,0,94,145,126,0,0,46,0,0,1,0,1,738,1
71993,3388431,-5.0,261820.0,0.0,0.0,100.0,1,44,0,0,94,145,126,0,0,46,0,0,1,0,1,738,1
71994,3388433,-5.0,327215.0,0.0,0.0,100.0,1,44,0,0,94,145,126,0,0,46,0,0,1,0,1,738,1
71995,3388435,-5.0,368727.0,0.0,0.0,100.0,1,44,0,0,94,145,126,0,0,46,0,0,1,0,1,738,1
71997,3388438,-10.0,423592.0,0.0,0.0,100.0,1,44,0,0,94,145,126,0,0,46,0,0,1,0,1,738,1
72020,3388564,-5.0,159599.0,0.0,-1.0,100.0,0,34,1,1,55,468,235,1,1,69,1,0,1,1,0,1431,1
72021,3388566,-5.0,212189.0,0.0,0.0,100.0,1,34,1,1,94,68,305,1,1,51,0,0,1,0,0,1431,1
72022,3388567,-5.0,89784.0,0.0,-1.0,100.0,0,34,0,0,55,468,235,0,0,69,1,0,1,1,0,1431,1
72073,3388827,-5.0,13064.0,2.0,-12.0,100.0,1,34,0,0,55,386,100,0,0,78,1,0,1,1,0,1431,1
72088,3388926,-55.0,204271.0,-3.0,-13.0,100.0,1,34,0,0,94,68,305,0,0,51,0,0,1,0,0,1431,1
72089,3388929,-60.0,141292.0,-3.0,-13.0,100.0,1,34,0,0,94,68,305,0,0,51,0,0,1,0,0,1431,1
72093,3388965,-20.0,555419.0,7.0,0.0,100.0,1,44,0,0,94,279,259,0,0,52,0,0,1,0,1,1507,1
72094,3388966,-20.0,648861.0,3.0,0.0,100.0,1,44,0,0,94,279,259,0,0,52,0,0,1,0,1,1507,1
72161,3389739,-5.0,547529.0,0.0,0.0,100.0,1,44,0,0,94,167,141,0,0,60,0,0,1,0,0,695,1
72195,3390012,-5.0,275789.0,0.0,0.0,100.0,1,44,1,1,94,167,141,1,1,60,0,0,1,0,0,695,1
