,TransactionID,id_01,id_02,id_05,id_06,id_11,id_12,id_13,id_15,id_16,id_17,id_19,id_20,id_28,id_29,id_31,id_35,id_36,id_37,id_38,DeviceType,DeviceInfo,isFraud_x,isFraud_y,isFraud
76081,3421966,-10.0,284365.0,0.0,0.0,100.0,1,44,0,0,94,145,134,0,0,52,0,0,1,0,1,400,1,1,1
76082,3421968,-10.0,162261.0,0.0,0.0,100.0,1,44,0,0,94,145,134,0,0,52,0,0,1,0,1,400,1,1,1
76083,3421982,-45.0,98241.0,3.0,-24.0,96.38999938964844,1,34,1,1,2,273,102,0,0,51,1,0,1,0,0,1431,1,1,1
76158,3422615,-5.0,190596.0,2.0,-22.0,100.0,1,44,0,0,94,279,317,0,0,22,0,0,1,0,1,1231,1,1,1
76246,3423242,-5.0,110252.0,3.0,0.0,100.0,1,34,0,0,94,145,141,0,0,51,0,0,1,0,0,1431,1,1,1
76247,3423263,-5.0,53303.0,0.0,0.0,100.0,1,34,0,0,94,145,141,0,0,51,0,0,1,0,0,1431,1,1,1
76248,3423266,-5.0,36738.0,0.0,0.0,100.0,1,34,0,0,94,145,141,0,0,51,0,0,1,0,0,1431,1,1,1
76278,3423507,-45.0,201861.0,0.0,-50.0,100.0,1,44,0,0,94,68,259,0,0,52,0,0,1,0,1,74,1,1,1
76279,3423512,-45.0,303675.0,0.0,-50.0,100.0,1,44,0,0,94,68,259,0,0,52,0,0,1,0,1,74,1,1,1
76381,3424506,-5.0,358852.0,0.0,0.0,100.0,1,44,1,1,55,386,247,1,1,111,1,0,0,0,0,661,1,1,1
76383,3424509,-5.0,379245.0,0.0,0.0,100.0,1,44,1,1,94,288,305,1,1,52,0,0,1,0,1,149,1,1,1
76384,3424513,-5.0,84644.0,-8.0,-8.0,96.66999816894531,1,34,1,1,94,145,317,0,0,51,0,0,1,0,0,1431,1,1,1
76385,3424519,-5.0,46676.0,-6.0,-8.0,100.0,1,34,0,0,94,145,317,0,0,51,0,0,1,0,0,1431,1,1,1
76386,3424527,-5.0,153131.0,-8.0,-8.0,100.0,1,34,0,0,94,145,317,0,0,51,0,0,1,0,0,1431,1,1,1
76387,3424529,-5.0,40068.0,-6.0,-8.0,100.0,1,34,0,0,94,145,317,0,0,51,0,0,1,0,0,1431,1,1,1
76390,3424535,-15.0,75909.0,-8.0,-8.0,100.0,1,34,0,0,94,145,317,0,0,51,0,0,1,0,0,1431,1,1,1
76391,3424542,-5.0,217470.0,0.0,0.0,100.0,1,44,0,0,94,288,305,0,0,52,0,0,1,0,1,149,1,1,1
76394,3424553,-5.0,364548.0,0.0,0.0,100.0,1,44,0,0,94,288,305,0,0,52,0,0,1,0,1,149,1,1,1
76421,3424865,-20.0,177138.0,0.0,0.0,100.0,1,44,0,0,94,68,305,0,0,49,0,0,1,0,1,1448,1,1,1
76427,3424905,-20.0,227077.0,0.0,0.0,100.0,1,34,1,1,94,145,290,1,1,51,0,0,1,0,0,1431,1,1,1
76428,3424906,-20.0,33712.0,0.0,0.0,100.0,1,34,0,0,94,145,290,0,0,51,0,0,1,0,0,1431,1,1,1
76430,3424923,-5.0,65996.0,0.0,0.0,100.0,1,34,1,1,2,480,164,1,1,51,1,0,1,0,0,1431,1,1,1
76447,3425006,-5.0,402653.0,0.0,0.0,100.0,1,34,1,1,94,145,141,1,1,51,0,0,1,0,0,1431,1,1,1
76467,3425071,-5.0,39841.0,0.0,0.0,100.0,0,34,1,1,55,102,37,0,0,51,1,0,1,1,0,1431,1,1,1
76470,3425080,0.0,11521.0,0.0,0.0,100.0,0,25,1,1,55,261,271,1,1,96,1,0,1,1,1,1541,1,1,1
76540,3425733,-5.0,268539.0,-4.0,-20.0,100.0,1,44,0,0,94,279,317,0,0,22,0,0,1,0,1,1231,1,1,1
76681,3427288,-10.0,110315.0,0.0,0.0,100.0,1,44,0,0,94,68,134,0,0,52,0,0,1,0,1,400,1,1,1
76705,3427416,-5.0,184679.0,0.0,-1.0,100.0,1,44,1,1,94,136,259,1,1,52,0,0,1,0,1,1020,1,1,1
76706,3427417,-5.0,290709.0,0.0,-1.0,100.0,1,44,0,0,94,136,259,0,0,52,0,0,1,0,1,1020,1,1,1
76707,3427418,-5.0,370293.0,0.0,-1.0,100.0,1,44,0,0,94,136,259,0,0,52,0,0,1,0,1,1020,1,1,1
76710,3427432,-5.0,375215.0,0.0,-1.0,100.0,1,44,0,0,94,136,259,0,0,52,0,0,1,0,1,1020,1,1,1
76711,3427434,-15.0,423192.0,0.0,-1.0,100.0,1,44,0,0,94,136,259,0,0,52,0,0,1,0,1,1020,1,1,1
76712,3427437,-10.0,523629.0,0.0,-1.0,100.0,1,44,0,0,94,136,259,0,0,52,0,0,1,0,1,1020,1,1,1
76715,3427457,-10.0,172958.0,0.0,-1.0,100.0,1,44,1,1,94,136,259,1,1,52,0,0,1,0,1,1020,1,1,1
76716,3427458,-5.0,233506.0,0.0,-1.0,100.0,1,44,0,0,94,136,259,0,0,52,0,0,1,0,1,1020,1,1,1
76731,3427521,-5.0,164641.0,0.0,-1.0,100.0,1,44,1,1,94,136,259,1,1,52,0,0,1,0,1,1020,1,1,1
76732,3427523,-5.0,274832.0,0.0,-1.0,100.0,1,44,0,0,94,136,259,0,0,52,0,0,1,0,1,1020,1,1,1
76737,3427553,-35.0,142134.0,0.0,-1.0,100.0,1,44,0,0,94,136,259,0,0,52,0,0,1,0,1,1020,1,1,1
76738,3427554,-35.0,220185.0,0.0,-1.0,100.0,1,44,0,0,94,136,259,0,0,52,0,0,1,0,1,1020,1,1,1
76739,3427555,-35.0,287289.0,0.0,-1.0,100.0,1,44,0,0,94,136,259,0,0,52,0,0,1,0,1,1020,1,1,1
76741,3427563,-35.0,142850.0,0.0,-1.0,100.0,1,44,0,0,94,136,259,0,0,52,0,0,1,0,1,1020,1,1,1
76742,3427568,-5.0,208744.0,0.0,-1.0,100.0,1,44,1,1,94,136,259,1,1,52,0,0,1,0,1,1020,1,1,1
76743,3427569,-5.0,287624.0,0.0,-1.0,100.0,1,44,0,0,94,136,259,0,0,52,0,0,1,0,1,1020,1,1,1
76744,3427570,-5.0,125458.0,0.0,-1.0,100.0,1,44,0,0,94,136,259,0,0,52,0,0,1,0,1,1020,1,1,1
76745,3427571,-5.0,166514.0,0.0,-1.0,100.0,1,44,0,0,94,136,259,0,0,52,0,0,1,0,1,1020,1,1,1
76746,3427572,-10.0,246565.0,0.0,-1.0,100.0,1,44,0,0,94,136,259,0,0,52,0,0,1,0,1,1020,1,1,1
76747,3427576,-5.0,155949.0,0.0,-1.0,100.0,1,44,0,0,94,136,259,0,0,52,0,0,1,0,1,1020,1,1,1
76766,3427759,-5.0,244847.0,0.0,-1.0,100.0,1,44,1,1,94,136,259,1,1,52,0,0,1,0,1,1020,1,1,1
76768,3427799,-5.0,324374.0,0.0,-1.0,100.0,1,44,1,1,94,136,259,1,1,52,0,0,1,0,1,1020,1,1,1
76769,3427801,-5.0,363489.0,0.0,-1.0,100.0,1,44,0,0,94,136,259,0,0,52,0,0,1,0,1,1020,1,1,1
76771,3427809,-5.0,137365.0,0.0,-1.0,100.0,1,44,1,1,94,136,259,1,1,52,0,0,1,0,1,1020,1,1,1
76773,3427815,-5.0,243660.0,0.0,-1.0,100.0,1,44,0,0,94,136,259,0,0,52,0,0,1,0,1,1020,1,1,1
76797,3427993,-10.0,127509.0,0.0,0.0,100.0,1,34,0,0,94,288,20,0,0,51,0,0,1,0,0,1431,1,1,1
76808,3428082,-5.0,216873.0,4.0,-25.0,100.0,1,44,0,0,94,145,289,0,0,31,0,0,1,0,1,575,1,1,1
76815,3428096,-5.0,189390.0,4.0,-25.0,100.0,1,44,0,0,94,145,289,0,0,31,0,0,1,0,1,575,1,1,1
76818,3428108,-5.0,198494.0,5.0,-25.0,100.0,1,44,0,0,94,145,289,0,0,31,0,0,1,0,1,575,1,1,1
76821,3428112,-5.0,258919.0,4.0,-25.0,100.0,1,44,0,0,94,145,289,0,0,31,0,0,1,0,1,575,1,1,1
76841,3428276,-5.0,325307.0,10.0,-8.0,100.0,1,44,1,1,55,460,146,1,1,96,1,0,0,0,1,1541,1,1,1
76862,3428453,-5.0,186040.0,1.0,0.0,100.0,1,34,0,0,94,145,259,0,0,51,0,0,1,0,0,1431,1,1,1
76863,3428459,-5.0,57528.0,0.0,0.0,100.0,1,34,0,0,94,145,259,0,0,51,0,0,1,0,0,1431,1,1,1
76864,3428472,-10.0,193178.0,1.0,0.0,100.0,1,34,0,0,94,145,259,0,0,51,0,0,1,0,0,1431,1,1,1
76866,3428478,-10.0,65770.0,0.0,0.0,100.0,1,34,0,0,94,145,259,0,0,51,0,0,1,0,0,1431,1,1,1
76878,3428634,-5.0,197541.0,0.0,-1.0,100.0,1,44,0,0,94,136,259,0,0,52,0,0,1,0,1,1020,1,1,1
76879,3428636,-5.0,238151.0,0.0,-1.0,100.0,1,44,0,0,94,136,259,0,0,52,0,0,1,0,1,1020,1,1,1
76881,3428656,-5.0,120670.0,0.0,0.0,100.0,1,34,0,0,94,48,126,0,0,51,0,0,1,0,0,1431,1,1,1
76887,3428725,-5.0,35287.0,0.0,0.0,100.0,0,34,1,1,55,102,37,0,0,51,1,0,1,1,0,1431,1,1,1
76934,3429077,-5.0,558701.0,5.0,0.0,100.0,1,44,1,1,94,288,20,1,1,52,0,0,1,0,1,316,1,1,1
76935,3429082,-10.0,621383.0,5.0,0.0,100.0,1,44,0,0,94,288,20,0,0,52,0,0,1,0,1,316,1,1,1
76936,3429086,-10.0,705178.0,5.0,0.0,100.0,1,44,0,0,94,288,20,0,0,52,0,0,1,0,1,316,1,1,1
76937,3429092,-10.0,797064.0,5.0,0.0,100.0,1,44,0,0,94,288,20,0,0,52,0,0,1,0,1,316,1,1,1
76951,3429302,-5.0,132673.0,0.0,0.0,100.0,1,34,0,0,55,386,244,0,0,51,1,0,1,0,0,1431,1,1,1
76954,3429316,-45.0,108889.0,26.0,-15.0,100.0,1,44,1,1,55,197,146,1,1,52,1,0,1,0,1,591,1,1,1
76961,3429428,-5.0,134268.0,0.0,0.0,100.0,1,44,1,1,55,197,146,1,1,37,1,0,1,0,1,1504,1,1,1
76964,3429475,-5.0,452134.0,3.0,0.0,100.0,1,44,0,0,94,48,151,0,0,52,0,0,1,0,1,1239,1,1,1
76965,3429479,-5.0,518331.0,2.0,0.0,100.0,1,44,0,0,94,48,151,0,0,52,0,0,1,0,1,1239,1,1,1
77010,3429806,-5.0,609674.0,4.0,0.0,100.0,1,44,1,1,94,288,20,1,1,52,0,0,1,0,1,316,1,1,1
77011,3429809,-10.0,687098.0,4.0,0.0,100.0,1,44,0,0,94,288,20,0,0,52,0,0,1,0,1,316,1,1,1
77012,3429815,-10.0,780422.0,4.0,0.0,100.0,1,44,0,0,94,288,20,0,0,52,0,0,1,0,1,316,1,1,1
77013,3429816,-5.0,839357.0,4.0,0.0,100.0,1,44,0,0,94,288,20,0,0,52,0,0,1,0,1,316,1,1,1
77032,3429946,-20.0,305718.0,-11.0,-40.0,100.0,1,44,0,0,94,145,305,0,0,52,0,0,1,0,1,1088,1,1,1
77033,3429947,-20.0,448477.0,-11.0,-40.0,100.0,1,44,0,0,94,145,305,0,0,52,0,0,1,0,1,1088,1,1,1
77034,3429950,-20.0,514420.0,-12.0,-40.0,100.0,1,44,0,0,94,145,305,0,0,52,0,0,1,0,1,1088,1,1,1
77053,3430094,-5.0,68482.0,0.0,0.0,100.0,0,34,1,1,55,102,37,0,0,51,1,0,1,1,0,1431,1,1,1
77054,3430096,-10.0,205139.0,0.0,-7.0,100.0,1,44,0,0,94,167,20,0,0,52,0,0,1,0,1,1079,1,1,1
77090,3430417,-10.0,295488.0,3.0,-26.0,100.0,1,44,0,0,94,145,289,0,0,31,0,0,1,0,1,575,1,1,1
77094,3430474,-5.0,245526.0,0.0,0.0,100.0,1,44,1,1,55,188,146,1,1,96,1,0,0,0,1,1541,1,1,1
77098,3430491,-5.0,587684.0,0.0,0.0,100.0,1,44,0,0,55,188,146,0,0,96,1,0,0,0,1,1541,1,1,1
77099,3430507,-5.0,778639.0,0.0,0.0,100.0,1,44,0,0,55,188,146,0,0,96,1,0,0,0,1,1541,1,1,1
77104,3430538,-5.0,109296.0,0.0,0.0,100.0,0,44,0,0,55,188,146,0,0,96,1,0,0,0,1,1541,1,1,1
77106,3430548,-10.0,119763.0,0.0,0.0,100.0,0,44,0,0,55,188,146,0,0,96,1,0,0,0,1,1541,1,1,1
77109,3430562,-10.0,145703.0,0.0,0.0,100.0,1,44,0,0,55,188,146,0,0,96,1,0,0,0,1,1541,1,1,1
77115,3430588,-15.0,360121.0,0.0,-1.0,100.0,1,44,1,1,94,68,305,1,1,52,0,0,1,0,1,1554,1,1,1
77155,3431002,-5.0,165559.0,21.0,-11.0,100.0,1,44,1,1,55,371,94,1,1,96,1,0,0,1,1,1541,1,1,1
77156,3431020,-5.0,71230.0,23.0,-11.0,100.0,1,44,0,0,55,371,94,0,0,96,1,0,0,1,1,1541,1,1,1
77173,3431234,-5.0,31189.0,23.0,-11.0,100.0,1,44,1,1,55,371,94,1,1,96,1,0,0,1,1,1541,1,1,1
77176,3431249,-5.0,180502.0,23.0,-11.0,100.0,1,44,0,0,55,371,94,0,0,96,1,0,0,1,1,1541,1,1,1
77180,3431269,-5.0,278165.0,22.0,-11.0,100.0,1,44,0,0,55,371,94,0,0,96,1,0,0,1,1,1541,1,1,1
77185,3431333,-5.0,153890.0,0.0,-5.0,100.0,1,44,1,1,55,101,146,1,1,96,1,0,1,0,1,1541,1,1,1
77188,3431359,-10.0,241553.0,2.0,-10.0,100.0,1,44,1,1,55,15,280,1,1,96,1,0,0,1,1,1541,1,1,1
77189,3431360,-5.0,46515.0,2.0,-10.0,100.0,0,44,0,0,55,15,280,0,0,96,1,0,0,1,1,1541,1,1,1
77190,3431370,-5.0,223588.0,-1.0,-1.0,100.0,1,44,1,1,94,167,332,1,1,52,0,0,1,0,1,627,1,1,1
77197,3431432,-5.0,218903.0,0.0,-10.0,100.0,1,34,0,0,94,68,305,0,0,51,0,0,1,0,0,1431,1,1,1
77200,3431439,-5.0,112564.0,0.0,-10.0,100.0,1,34,0,0,94,68,305,0,0,51,0,0,1,0,0,1431,1,1,1
77201,3431452,-5.0,189190.0,0.0,-10.0,100.0,1,34,0,0,94,68,305,0,0,51,0,0,1,0,0,1431,1,1,1
77202,3431456,-5.0,81124.0,0.0,-10.0,100.0,1,34,0,0,94,68,305,0,0,51,0,0,1,0,0,1431,1,1,1
77203,3431463,-10.0,115001.0,0.0,-10.0,100.0,1,34,0,0,94,68,305,0,0,51,0,0,1,0,0,1431,1,1,1
77204,3431476,-10.0,235784.0,0.0,-10.0,100.0,1,34,0,0,94,68,305,0,0,51,0,0,1,0,0,1431,1,1,1
77205,3431489,-5.0,969458.0,0.0,-4.0,100.0,1,44,1,1,94,68,305,1,1,52,0,0,1,0,1,1554,1,1,1
77227,3431687,-5.0,255032.0,-1.0,-1.0,100.0,1,44,1,1,94,167,332,1,1,52,0,0,1,0,1,627,1,1,1
77229,3431698,-5.0,358822.0,-1.0,-1.0,100.0,1,44,0,0,94,167,332,0,0,52,0,0,1,0,1,627,1,1,1
77241,3431847,-10.0,172440.0,0.0,-10.0,100.0,1,34,0,0,94,68,305,0,0,51,0,0,1,0,0,1431,1,1,1
77254,3431963,-5.0,470159.0,0.0,0.0,100.0,1,34,1,1,55,255,280,1,1,23,1,0,1,1,0,1431,1,1,1
77256,3431966,-5.0,21849.0,0.0,0.0,100.0,0,34,0,0,55,255,280,0,0,23,1,0,1,1,0,1431,1,1,1
77259,3431994,-80.0,132800.0,0.0,-24.0,100.0,1,44,1,1,55,277,68,1,1,96,1,0,0,0,1,1541,1,1,1
77307,3432333,-20.0,106562.0,20.0,-100.0,100.0,1,44,0,0,94,279,287,0,0,41,0,0,1,0,1,619,1,1,1
77317,3432433,-10.0,184234.0,0.0,-7.0,100.0,1,44,0,0,94,167,20,0,0,52,0,0,1,0,1,1079,1,1,1
77318,3432449,-20.0,101230.0,0.0,0.0,100.0,1,44,1,1,94,145,305,1,1,41,0,0,1,0,1,619,1,1,1
77334,3432633,-10.0,249383.0,0.0,0.0,100.0,1,44,0,0,94,145,317,0,0,52,0,0,1,0,1,400,1,1,1
77341,3432650,-10.0,293401.0,0.0,0.0,100.0,1,44,0,0,94,145,317,0,0,52,0,0,1,0,1,400,1,1,1
77343,3432653,-10.0,330092.0,0.0,0.0,100.0,1,44,0,0,94,145,317,0,0,52,0,0,1,0,1,400,1,1,1
77352,3432684,-20.0,80153.0,2.0,0.0,100.0,1,34,0,0,94,145,141,0,0,51,0,0,1,0,0,1431,1,1,1
77353,3432685,-20.0,67079.0,2.0,0.0,100.0,1,34,0,0,94,145,141,0,0,51,0,0,1,0,0,1431,1,1,1
77354,3432686,-20.0,109465.0,2.0,0.0,100.0,1,34,0,0,94,145,141,0,0,51,0,0,1,0,0,1431,1,1,1
77355,3432688,-20.0,72687.0,2.0,0.0,100.0,1,34,0,0,94,145,141,0,0,51,0,0,1,0,0,1431,1,1,1
77360,3432740,-5.0,222915.0,1.0,-1.0,100.0,1,44,1,1,94,68,305,1,1,52,0,0,1,0,1,1554,1,1,1
77362,3432744,-5.0,410369.0,0.0,-1.0,100.0,1,44,0,0,94,68,305,0,0,52,0,0,1,0,1,1554,1,1,1
77364,3432746,-5.0,479172.0,0.0,-1.0,100.0,1,44,0,0,94,68,305,0,0,52,0,0,1,0,1,1554,1,1,1
77365,3432747,-20.0,111356.0,0.0,0.0,100.0,1,34,1,1,94,145,17,1,1,80,0,0,1,0,0,1431,1,1,1
77366,3432748,-5.0,629090.0,1.0,-1.0,100.0,1,44,0,0,94,68,305,0,0,52,0,0,1,0,1,1554,1,1,1
77373,3432852,-5.0,125327.0,1.0,0.0,100.0,1,44,1,1,55,392,73,1,1,96,1,0,0,1,1,1541,1,1,1
77374,3432853,-5.0,76185.0,2.0,0.0,100.0,0,44,0,0,55,392,73,0,0,96,1,0,0,1,1,1541,1,1,1
77375,3432875,-5.0,80942.0,9.0,-23.0,100.0,1,34,0,0,94,145,289,0,0,51,0,0,1,0,0,1431,1,1,1
77376,3432877,-40.0,212813.0,0.0,-6.0,100.0,1,44,0,0,94,427,259,0,0,52,0,0,1,0,1,400,1,1,1
77383,3433038,-55.0,156296.0,1.0,0.0,100.0,1,44,0,0,94,145,317,0,0,52,0,0,1,0,1,400,1,1,1
77384,3433041,-55.0,192484.0,1.0,0.0,100.0,1,44,0,0,94,145,317,0,0,52,0,0,1,0,1,400,1,1,1
77385,3433046,-35.0,166412.0,0.0,0.0,100.0,1,44,0,0,94,145,317,0,0,52,0,0,1,0,1,400,1,1,1
77411,3433269,-5.0,333958.0,-5.0,-100.0,100.0,1,44,1,1,94,145,305,1,1,52,0,0,1,0,1,524,1,1,1
77412,3433273,-5.0,439615.0,-4.0,-100.0,100.0,1,44,0,0,94,145,305,0,0,52,0,0,1,0,1,524,1,1,1
77432,3433419,-5.0,114734.0,0.0,0.0,100.0,1,34,0,0,94,145,259,0,0,51,0,0,1,0,0,1431,1,1,1
77442,3433487,-5.0,171815.0,0.0,-6.0,100.0,1,34,1,1,94,136,259,1,1,51,0,0,1,0,0,1431,1,1,1
77461,3433699,-5.0,294154.0,0.0,0.0,100.0,1,44,0,0,94,48,141,0,0,52,0,0,1,0,1,1084,1,1,1
77466,3433739,-10.0,197550.0,0.0,0.0,100.0,1,34,1,1,94,145,259,1,1,51,0,0,1,0,0,1431,1,1,1
77477,3433841,-5.0,140793.0,0.0,0.0,100.0,1,34,1,1,94,288,291,1,1,51,0,0,1,0,0,1431,1,1,1
77478,3433845,-5.0,97478.0,0.0,0.0,100.0,1,34,0,0,94,288,291,0,0,51,0,0,1,0,0,1431,1,1,1
77505,3434159,-5.0,80412.0,0.0,-7.0,100.0,1,44,1,1,55,255,280,1,1,96,1,0,0,1,1,1541,1,1,1
77508,3434167,-5.0,123837.0,0.0,-7.0,100.0,1,44,0,0,55,255,280,0,0,96,1,0,0,1,1,1541,1,1,1
77546,3434377,-5.0,175327.0,1.0,0.0,100.0,1,34,1,1,94,145,134,1,1,51,0,0,1,0,0,1431,1,1,1
77551,3434388,-10.0,183575.0,1.0,0.0,100.0,1,34,0,0,94,145,134,0,0,51,0,0,1,0,0,1431,1,1,1
77557,3434460,-5.0,159607.0,0.0,0.0,100.0,1,34,1,1,94,145,20,1,1,51,0,0,1,0,0,1431,1,1,1
77568,3434583,-10.0,87916.0,1.0,0.0,95.08000183105469,1,34,1,1,94,145,134,0,0,51,0,0,1,0,0,1431,1,1,1
77570,3434594,-5.0,237294.0,1.0,0.0,100.0,1,34,0,0,94,145,134,0,0,51,0,0,1,0,0,1431,1,1,1
77571,3434608,-10.0,311177.0,1.0,0.0,100.0,1,34,0,0,94,145,134,0,0,51,0,0,1,0,0,1431,1,1,1
77600,3434804,-55.0,220249.0,5.0,-6.0,100.0,1,44,0,0,94,427,259,0,0,52,0,0,1,0,1,400,1,1,1
77621,3435071,-5.0,254889.0,0.0,-18.0,100.0,1,44,1,1,55,220,122,1,1,96,1,0,1,0,1,1541,1,1,1
77648,3435275,-40.0,104172.0,21.0,-9.0,100.0,1,5,1,1,55,197,280,1,1,52,1,0,1,1,1,1217,1,1,1
77656,3435348,-5.0,148323.0,0.0,0.0,100.0,1,34,0,0,94,150,259,0,0,51,0,0,1,0,0,1431,1,1,1
77657,3435368,-5.0,227030.0,17.0,-22.0,100.0,1,44,1,1,94,279,317,1,1,52,0,0,1,0,1,1048,1,1,1
77658,3435375,-5.0,6000.0,0.0,0.0,100.0,0,34,1,1,55,102,37,0,0,51,1,0,1,1,0,1431,1,1,1
77662,3435393,-40.0,91824.0,22.0,-9.0,97.8499984741211,1,5,1,1,55,197,280,0,0,52,1,0,1,1,1,1217,1,1,1
77674,3435422,-40.0,600501.0,22.0,-9.0,100.0,1,5,0,0,55,197,280,0,0,52,1,0,1,1,1,1217,1,1,1
77736,3435866,0.0,34288.0,0.0,0.0,100.0,0,25,0,0,55,375,94,0,0,111,1,0,1,1,0,661,1,1,1
77854,3436958,-5.0,99410.0,0.0,0.0,100.0,0,44,1,1,55,102,37,1,1,53,1,0,0,1,1,1541,1,1,1
77890,3437210,-25.0,213390.0,2.0,-12.0,100.0,1,44,0,0,94,427,259,0,0,52,0,0,1,0,1,400,1,1,1
77891,3437213,-25.0,257002.0,2.0,-12.0,100.0,1,44,0,0,94,427,259,0,0,52,0,0,1,0,1,400,1,1,1
77918,3437592,-5.0,426561.0,0.0,0.0,100.0,1,44,0,0,94,48,141,0,0,52,0,0,1,0,1,318,1,1,1
77926,3437625,-5.0,55975.0,3.0,-13.0,96.66999816894531,1,34,1,1,94,68,305,0,0,51,0,0,1,0,0,1431,1,1,1
77928,3437641,-5.0,68082.0,0.0,-7.0,100.0,1,34,1,1,94,338,259,1,1,51,0,0,1,0,0,1431,1,1,1
77964,3437916,-5.0,178922.0,3.0,0.0,100.0,1,44,0,0,94,288,305,0,0,52,0,0,1,0,1,1427,1,1,1
77992,3438133,-5.0,981.0,0.0,0.0,100.0,0,34,1,1,55,102,37,0,0,51,1,0,1,1,0,1431,1,1,1
78013,3438228,-20.0,354536.0,0.0,-9.0,100.0,1,44,0,0,94,427,259,0,0,52,0,0,1,0,1,400,1,1,1
78015,3438234,-5.0,111615.0,1.0,-18.0,97.13999938964844,0,44,1,1,55,220,122,0,0,96,1,0,1,0,1,1541,1,1,1
78016,3438235,-5.0,161135.0,1.0,-18.0,100.0,0,44,0,0,55,220,122,0,0,96,1,0,1,0,1,1541,1,1,1
78028,3438296,-5.0,90390.0,15.0,-19.0,100.0,1,44,1,1,55,197,280,1,1,96,1,0,0,1,1,1541,1,1,1
78030,3438301,-5.0,109602.0,15.0,-19.0,100.0,1,44,0,0,55,197,280,0,0,96,1,0,0,1,1,1541,1,1,1
78033,3438306,-5.0,24938.0,15.0,-19.0,100.0,1,44,0,0,55,197,280,0,0,96,1,0,0,1,1,1541,1,1,1
78035,3438309,-5.0,73422.0,15.0,-19.0,100.0,1,44,0,0,55,197,280,0,0,96,1,0,0,1,1,1541,1,1,1
78042,3438352,-5.0,148550.0,1.0,0.0,100.0,1,44,0,0,94,288,233,0,0,52,0,0,1,0,1,833,1,1,1
78049,3438379,-15.0,161641.0,3.0,-6.0,100.0,1,44,0,0,94,427,259,0,0,52,0,0,1,0,1,400,1,1,1
78050,3438380,-20.0,192159.0,8.0,-6.0,100.0,1,44,0,0,94,427,259,0,0,52,0,0,1,0,1,400,1,1,1
78051,3438381,-25.0,221962.0,3.0,-6.0,100.0,1,44,0,0,94,427,259,0,0,52,0,0,1,0,1,400,1,1,1
78052,3438382,-25.0,248355.0,3.0,-6.0,100.0,1,44,0,0,94,427,259,0,0,52,0,0,1,0,1,400,1,1,1
78053,3438383,-20.0,365520.0,4.0,-6.0,100.0,1,44,0,0,94,427,259,0,0,52,0,0,1,0,1,400,1,1,1
78055,3438385,-20.0,437965.0,4.0,-6.0,100.0,1,44,0,0,94,427,259,0,0,52,0,0,1,0,1,400,1,1,1
78058,3438403,-5.0,124157.0,0.0,0.0,100.0,1,44,1,1,94,288,233,1,1,98,0,0,1,0,1,833,1,1,1
78060,3438405,-5.0,166666.0,0.0,0.0,100.0,1,44,0,0,94,288,233,0,0,98,0,0,1,0,1,833,1,1,1
78061,3438406,-5.0,224026.0,0.0,0.0,100.0,1,44,0,0,94,288,233,0,0,98,0,0,1,0,1,833,1,1,1
78097,3438737,-20.0,68381.0,-8.0,-8.0,100.0,1,34,1,1,94,145,317,1,1,51,0,0,1,0,0,1431,1,1,1
78098,3438739,-20.0,42014.0,-8.0,-8.0,100.0,1,34,0,0,94,145,317,0,0,51,0,0,1,0,0,1431,1,1,1
78114,3438831,-5.0,156663.0,1.0,-5.0,95.16000366210938,1,34,1,1,55,102,68,0,0,89,0,0,1,1,0,1556,1,1,1
78185,3439573,-25.0,185313.0,3.0,-6.0,100.0,1,44,0,0,94,427,259,0,0,52,0,0,1,0,1,400,1,1,1
78206,3439773,-100.0,36379.0,-1.0,-1.0,100.0,1,35,0,0,55,471,271,0,0,51,1,0,1,1,0,1431,1,1,1
78208,3439778,-100.0,1415.0,-1.0,-1.0,100.0,0,35,0,0,55,471,271,0,0,51,1,0,1,1,0,1431,1,1,1
78239,3439995,-45.0,202513.0,24.0,-17.0,100.0,1,44,1,1,55,197,146,1,1,104,1,0,1,0,1,909,1,1,1
78246,3440115,-5.0,6271.0,0.0,0.0,100.0,1,34,1,1,55,475,271,1,1,51,1,0,1,1,0,1431,1,1,1
78247,3440119,-5.0,2495.0,0.0,0.0,100.0,0,34,0,0,55,475,271,0,0,51,1,0,1,1,0,1431,1,1,1
78248,3440121,-5.0,34819.0,0.0,0.0,100.0,0,34,0,0,55,475,271,0,0,51,1,0,1,1,0,1431,1,1,1
78259,3440167,-45.0,215952.0,22.0,-17.0,100.0,0,44,0,0,55,197,146,0,0,104,1,0,1,0,1,909,1,1,1
78261,3440186,-20.0,517104.0,0.0,0.0,100.0,1,44,0,0,94,249,305,0,0,60,0,0,1,0,0,709,1,1,1
78262,3440190,-20.0,582799.0,0.0,0.0,100.0,1,44,0,0,94,249,305,0,0,60,0,0,1,0,0,709,1,1,1
78264,3440229,-45.0,63693.0,25.0,-17.0,100.0,0,44,0,0,55,197,146,0,0,104,1,0,1,0,1,909,1,1,1
78294,3440410,-5.0,181482.0,5.0,0.0,100.0,1,44,1,1,94,145,259,1,1,52,0,0,1,0,1,217,1,1,1
78295,3440418,-5.0,288671.0,5.0,0.0,100.0,1,44,0,0,94,145,259,0,0,52,0,0,1,0,1,217,1,1,1
